Entity,Code,Year,Oil (terrawatt-hours),Coal (terrawatt-hours),Gas (terrawatt-hours),Hydropower (terrawatt-hours),Nuclear (terrawatt-hours),Solar (terrawatt-hours),Wind (terrawatt-hours),Other renewables (terawatt-hours)
Spain,ESP,1987,536.0966758333332,210.20062000000004,30.188899999999975,72.06646210526311,108.6242,0,0,1.4815789473684144
Spain,ESP,1988,548.8795458333335,182.38166,38.95570000000003,92.76863157894742,132.82623,0,0,1.771052631578941
Spain,ESP,1989,575.1789855555559,224.83116,50.00510000000006,50.92846789473682,147.73589,0.01594896331738418,0.034210526315789344,1.5210526315789366
Spain,ESP,1990,556.7451552970371,223.43556,57.79439209512,66.87894736842082,142.81052631578876,0.015789473684210464,0.03684210526315775,1.4263157894736744
Spain,ESP,1991,568.7826558140737,232.58837,65.11023601236,71.79473684210505,146.25789473684154,0.018421052631578876,0.03947368421052616,1.4263157894736744
Spain,ESP,1992,637.9943269829644,237.29852000000002,68.0794153452,49.78947368421034,146.79473684210433,0.021052631578947288,0.27105263157894666,1.5131578947368391
Spain,ESP,1993,608.7527947607427,213.45702,66.77966515320001,64.14999999999976,147.52631578947296,0.0236842105263157,0.30526315789473524,1.5236842105263062
Spain,ESP,1994,639.1697538888886,220.06286000000003,73.21792773888001,74.15789473684181,145.5605263157885,0.02631578947368411,0.46052631578947134,1.681578947368418
Spain,ESP,1995,680.146052260742,220.58621,89.79324201432,60.82105263157867,145.93421052631564,0.03947368421052616,0.7105263157894709,2.6605263157894656
Spain,ESP,1996,699.8060490692517,186.39401000000004,100.48968619056001,104.74210526315753,148.23684210526264,0.03157894736842093,0.957894736842102,2.8499999999999908
Spain,ESP,1997,726.8026281065409,213.46865000000003,131.48897822172,91.52105263157861,145.5210526315785,0.034210526315789344,1.9526315789473565,3.849999999999984
Spain,ESP,1998,786.6154300143809,203.42033,134.98705590192003,89.48684210526275,155.244736842105,0.03947368421052616,3.557894736842088,4.028947368421042
Spain,ESP,1999,813.9114050379396,227.98289000000003,154.5253007112,60.16578947368393,154.8736842105257,0.044736842105262985,7.2210526315789165,4.536842105263136
Spain,ESP,2000,825.1758532007935,243.48568,176.96398806432003,77.81578947368395,163.69999999999897,0.0473684210526314,12.439473684210466,3.92894736842104
Spain,ESP,2001,861.4270420954699,222.92384,190.69434913104,107.96578947368383,167.65263157894677,0.06315789473684186,17.786842105263048,4.292105263157882
Spain,ESP,2002,869.297627133397,251.18474,218.0343444678,60.315789473683985,165.83157894736806,0.07894736842105232,24.58421052631571,6.805263157894716
Spain,ESP,2003,896.2329543693239,234.10027000000002,248.28727994640002,108.03684210526266,162.82894736842022,0.10789473684210485,31.7763157894736,8.378947368421024
Spain,ESP,2004,921.8416544719096,244.79987,292.69074573648004,83.35789473684173,167.38421052631537,0.14736842105263054,41.31578947368401,8.76315789473681
Spain,ESP,2005,932.0197232775134,238.56619000000003,347.01955390620003,47.03157894736824,151.41842105263066,0.10789473684210485,55.72631578947349,6.9815789473683925
Spain,ESP,2006,938.1771479280824,208.27004000000002,363.17369912904,68.13157894736814,158.22631578947278,0.3131578947368408,61.30789473684189,7.299999999999974
Spain,ESP,2007,944.2362263424089,233.03031000000001,369.572719257,71.6657894736839,145.00789473684122,1.3368421052631514,72.54736842105234,7.626315789473652
Spain,ESP,2008,914.7013164300103,157.05152,405.92173308804,61.92631578947347,155.19210526315715,6.784210526315758,86.69999999999962,8.565789473684179
Spain,ESP,2009,862.0367787210838,109.6709,363.07721767248006,69.34862606833038,138.84552631578862,15.965617561491644,99.70237643601342,8.970550578812725
Spain,ESP,2010,844.9233802515649,80.21211000000001,361.96468149852,110.62025317705245,162.14052631578852,18.590601692673868,114.9509404221208,10.046431316462472
Spain,ESP,2011,809.436517279658,148.75933,336.46083325992004,80.5157894706239,151.9236841969093,22.84088495684819,111.66578947368377,11.881578947368393
Spain,ESP,2012,762.2491128645287,180.17196,332.2561413888,54.06578947368406,161.76315789473566,31.489235404324816,130.18947368421007,13.097393315710447
Spain,ESP,2013,703.3988688739162,132.54711,303.28096032972,96.78920626361143,149.292981578947,34.502339819210384,146.7556049838154,13.922160118628966
Spain,ESP,2014,701.5281831208183,135.36157,275.23899922000004,103.0763157894733,150.80263157894666,35.98164951169357,136.87631578947318,14.247517809972319
Spain,ESP,2015,723.9391667493339,159.1729682770836,285.37825419,74.05263157894714,150.80263157894666,36.4695518216223,129.8026315789463,15.168861406322339
Spain,ESP,2016,749.8426252008667,122.0701082,291.21200175,95.75071950449535,154.26042255130943,35.89921230473668,128.72105263157843,14.907053595439752
Spain,ESP,2017,755.4119811396699,156.40977660000001,317.10825526,49.42631578947349,152.92637868420996,37.68597676315775,129.28157894736796,15.994736842105254
Spain,ESP,2018,774.7797428698532,129.31775060304307,314.6887579375096,92.62699272634651,146.43106152830208,32.9488755948668,133.77896878278517,19.4182146436801
Sri Lanka,LKA,1965,5.484386644039373,0,0,0.9605263157894707,0,0,0,0
Sri Lanka,LKA,1966,5.616719102852216,0,0,1.0499999999999958,0,0,0,0
Sri Lanka,LKA,1967,5.752731108259345,0,0,1.0789473684210484,0,0,0,0
Sri Lanka,LKA,1968,5.89034980132667,0,0,1.2473684210526284,0,0,0,0
Sri Lanka,LKA,1969,6.026804299466738,0,0,1.444736842105262,0,0,0,0
Sri Lanka,LKA,1970,12.051780211111058,0,0,1.9481578947368292,0,0,0,0
Sri Lanka,LKA,1971,10.97548150833334,0,0,2.172368421052627,0,0,0,0
Sri Lanka,LKA,1972,11.990100119444497,0,0,2.229210526315779,0,0,0,0
Sri Lanka,LKA,1973,12.49417754722221,0,0,1.8307894736842085,0,0,0,0
Sri Lanka,LKA,1974,9.897518255555552,0,0,2.625263157894726,0,0,0,0
Sri Lanka,LKA,1975,9.577287111111115,0,0,2.8331578947368268,0,0,0,0
Sri Lanka,LKA,1976,9.503672994444445,0.00512883,0,2.9197368421052463,0,0,0,0
Sri Lanka,LKA,1977,10.084889638888892,0.029307600000000003,0,3.194473684210512,0,0,0,0
Sri Lanka,LKA,1978,11.731301466666725,0.030479904000000002,0,3.5955263157894644,0,0,0,0
Sri Lanka,LKA,1979,12.069410344444412,0.019782630000000002,0,3.8468421052631476,0,0,0,0
Sri Lanka,LKA,1980,12.167392269444427,0.026669916000000002,0,3.894999999999991,0,0,0,0
Sri Lanka,LKA,1981,14.362530724999996,0.014800338000000001,0,4.135789473684195,0,0,0,0
Sri Lanka,LKA,1982,16.09784391666663,0.20705819400000003,0,4.230526315789458,0,0,0,0
Sri Lanka,LKA,1983,17.613160733333295,0.20808396000000004,0,3.203157894736833,0,0,0,0
Sri Lanka,LKA,1984,14.837885280555582,0.40444488000000006,0,5.505789473684184,0,0,0,0
Sri Lanka,LKA,1985,13.633176602777725,0.24471846000000003,0,6.304210526315761,0,0,0,0
Sri Lanka,LKA,1986,13.666170902777786,0.09158625000000001,0,6.96078947368418,0,0,0,0
Sri Lanka,LKA,1987,15.573325030555578,0.08572473,0,5.728947368421024,0,0,0,0
Sri Lanka,LKA,1988,15.121771486111093,0.043961400000000005,0,6.8334210526315475,0,0,0,0
Sri Lanka,LKA,1989,14.411925347222247,0.00512883,0,7.371578947368399,0,0,0,0
Sri Lanka,LKA,1990,15.396175633333382,0,0,8.275789473684185,0,0,0,0
Sri Lanka,LKA,1991,16.25768733888894,0.0065942100000000005,0,8.20157894736839,0,0,0,0
Sri Lanka,LKA,1992,19.1262164694444,0.0065942100000000005,0,7.631315789473658,0,0,0,0
Sri Lanka,LKA,1993,18.59212783611106,0.004469409000000001,0,9.989473684210482,0,0,0,0
Sri Lanka,LKA,1994,20.594751969444392,0.004029795,0,10.760789473684175,0,0,0,0
Sri Lanka,LKA,1995,22.30487882500002,0.011649771,0,11.879210526315724,0,0,0,0
Sri Lanka,LKA,1996,27.227353111111128,0.002417877,0,8.557631578947335,0,0,0,0
Sri Lanka,LKA,1997,29.527064611111093,0,0,9.071763157894704,0,0,0,0
Sri Lanka,LKA,1998,31.53286654722226,0.0022713390000000003,0,10.302499999999958,0,0,0,0
Sri Lanka,LKA,1999,34.41224011111106,0,0,10.993404212947322,0,0,0.009210526315789438,0
Sri Lanka,LKA,2000,40.75838663611113,0.003956526,0,8.432125232526282,0,0.0011368421052631538,0.008947368421052598,0
Sri Lanka,LKA,2001,40.06055338888888,0.001025766,0,8.204851771421025,0,0.002376568421052621,0.009210526315789438,0
Sri Lanka,LKA,2002,42.211971533333326,0.12653556300000002,0,7.106346523947341,0,0.0039502947368420934,0.009488806736842064,0
Sri Lanka,LKA,2003,41.952485566666674,0.694883196,0,8.733530734473653,0,0.006326294736842083,0.008962490947368382,0
Sri Lanka,LKA,2004,41.73612535833333,0.182806155,0,7.81374388710523,0,0.009313347368421016,0.007120385684210495,0.0003157894736842093
Sri Lanka,LKA,2005,47.38465358499998,0.679496706,0,9.10403082994733,0,0.012145621052631476,0.0063309119999999715,0.005999999999999975
Sri Lanka,LKA,2006,49.44258170527782,0.5096591640000001,0,12.219412846052586,0,0.01417573684210525,0.0060677541052631305,0.004684210526315769
